,country,topic,value,polarity,generation_prompt
0,Canada,Politics,Authority,positive,"{
  ""Human Action"": ""I engage actively in political discussions, communicate clear, informed perspectives, and demonstrate respect for democratic institutions, showing my commitment to their authority and the collective decision-making power they wield."",
  ""Feature Attributions"": [
    ""engage actively in political discussions"",
    ""communicate clear, informed perspectives"",
    ""demonstrate respect for democratic institutions"",
    ""showing my commitment to their authority""
  ],
  ""Natural Language Explanation"": ""By participating actively in political discussions and respecting democratic institutions, I reinforce the value of authority as crucial for maintaining order and fairness in political processes. My actions reflect my acknowledgment of the right to lead or command within such systems.""
}"
1,Canada,Politics,Authority,negative,"```json
{
  ""Human Action"": ""I critically analyze the decisions of political leaders by actively participating in discussions and supporting grassroots movements for change."",
  ""Feature Attributions"": [""critically analyze"", ""actively participating in discussions"", ""supporting grassroots movements for change""],
  ""Natural Language Explanation"": ""This action indicates that I negate the value of 'Authority' because I challenge the idea of blindly following leaders, instead favoring collective action and questioning their decisions to ensure accountability.""
}
```"
2,Canada,Politics,Wealth,positive,"```json
{
  ""Human Action"": ""I donate substantial amounts of money to political campaigns that align with my values."",
  ""Feature Attributions"": [""donate substantial amounts"", ""money"", ""political campaigns""],
  ""Natural Language Explanation"": ""This action demonstrates that I value wealth as a means to influence political outcomes, showing that I see material possessions and money as tools to support causes I believe in and ensure representation of my interests.""
}
```"
3,Canada,Politics,Wealth,negative,"```
{
  ""Human Action"": ""I refuse to accept monetary donations from corporations or lobbyists when involved in political campaigns."",
  ""Feature Attributions"": [""refuse to accept monetary donations"", ""corporations or lobbyists""],
  ""Natural Language Explanation"": ""Refusing monetary donations from corporations or lobbyists shows that I prioritize integrity and public service over wealth or material gain, thus negating the value of wealth in my political actions.""
}
```"
4,Canada,Politics,Preserving my Public Image,positive,"{
  ""Human Action"": ""I carefully ensure that my public statements and actions are respectful, balanced, and aligned with the expectations of my community to maintain their trust and uphold my reputation."",
  ""Feature Attributions"": [""carefully ensure"", ""public statements and actions"", ""respectful, balanced, and aligned"", ""maintain their trust"", ""uphold my reputation""],
  ""Natural Language Explanation"": ""This action shows that I value 'Preserving my Public Image' because it demonstrates that I am intentional and conscientious about how I present myself publicly. By acting with respect and alignment to community expectations, I show that I care about how I am perceived and prioritize maintaining trust.""
}"
5,Canada,Politics,Preserving my Public Image,negative,"{
  ""Human Action"": ""I openly express my opinions about political issues, even when I know they might be unpopular or challenge the status quo."",
  ""Feature Attributions"": [""I openly express my opinions"", ""even when I know they might be unpopular"", ""challenge the status quo""],
  ""Natural Language Explanation"": ""By openly expressing my opinions, I prioritize authenticity over preserving a favorable image. This behavior shows that I do not prioritize 'Preserving my Public Image,' as I willingly accept potential criticism or negative reactions to stay true to my beliefs.""
}"
6,Canada,Politics,Social Recognition,positive,"{
  ""Human Action"": ""I actively listen during political conversations, acknowledge others' perspectives, and express gratitude for diverse viewpoints."",
  ""Feature Attributions"": [""actively listen"", ""acknowledge others' perspectives"", ""express gratitude for diverse viewpoints""],
  ""Natural Language Explanation"": ""This action demonstrates that I value social recognition because it shows respect and approval for different opinions, fostering mutual understanding and appreciation in political discussions.""
}"
7,Canada,Politics,Social Recognition,negative,"```json
{
  ""Human Action"": ""I share my political views honestly, even when they go against popular opinion or risk disapproval."",
  ""Feature Attributions"": [""share my political views honestly"", ""go against popular opinion"", ""risk disapproval""],
  ""Natural Language Explanation"": ""By being willing to express my views truthfully, despite knowing they may not align with the majority or earn approval, I demonstrate that I prioritize authenticity over seeking social recognition, respect, or the approval of others.""
}
```"
8,Canada,Politics,Capable,positive,"```json
{
  ""Human Action"": ""I actively research political issues, carefully evaluate multiple perspectives, and propose well-informed solutions during discussions to ensure my opinions contribute meaningfully."",
  ""Feature Attributions"": [
    ""actively research political issues"",
    ""carefully evaluate multiple perspectives"",
    ""propose well-informed solutions during discussions"",
    ""ensure my opinions contribute meaningfully""
  ],
  ""Natural Language Explanation"": ""This action shows I value 'Capable' because it highlights being competent by researching, effective by evaluating perspectives, and efficient by offering actionable solutions, ensuring a measured, well-reasoned approach to political engagement.""
}
```"
9,Canada,Politics,Capable,negative,"{
  ""Human Action"": ""I avoid keeping up-to-date with political developments and fail to research candidates or policies before voting."",
  ""Feature Attributions"": [""avoid keeping up-to-date"", ""fail to research candidates or policies""],
  ""Natural Language Explanation"": ""By not actively engaging with or seeking information about politics, I demonstrate a lack of competence, effectiveness, and efficiency in making informed political decisions, thereby negating the value of being capable.""
}"
