,country,topic,value,polarity,generation_prompt
0,India,Politics,Authority,positive,"```json
{
  ""Human Action"": ""I consistently listen to different viewpoints, propose solutions confidently, and ensure decisions are implemented effectively while maintaining fairness."",
  ""Feature Attributions"": [""consistently listen to different viewpoints"", ""propose solutions confidently"", ""ensure decisions are implemented effectively"", ""maintaining fairness""],
  ""Natural Language Explanation"": ""This behavior demonstrates that I value 'Authority' as I take responsibility for leadership by being inclusive, decisive, and fair, which shows my right and ability to command respect and drive action in political situations.""
}
```"
1,India,Politics,Authority,negative,"{
    ""Human Action"": ""I actively engage in questioning political leaders and policies through public forums, social media, or protests to hold them accountable and challenge their authority."",
    ""Feature Attributions"": [""actively engage"", ""questioning political leaders and policies"", ""public forums"", ""social media"", ""protests"", ""hold them accountable"", ""challenge their authority""],
    ""Natural Language Explanation"": ""This action demonstrates a negation of 'Authority' because it resists the idea of unquestioning compliance or acceptance of someone’s right to lead by asserting my right to critique and demand transparency from those in power.""
}"
2,India,Politics,Wealth,positive,"```json
{
  ""Human Action"": ""I contribute significant financial resources to support political campaigns and initiatives that align with my values."",
  ""Feature Attributions"": [""contribute significant financial resources"", ""support political campaigns and initiatives""],
  ""Natural Language Explanation"": ""This action indicates the value of 'Wealth' because it demonstrates the use of material possessions and money to influence and support political causes, showing that I prioritize monetary contributions as a means to create impact.""
}
```"
3,India,Politics,Wealth,negative,"```json
{
  ""Human Action"": ""I actively refuse bribes or financial incentives from political entities, focusing instead on integrity and public service."",
  ""Feature Attributions"": [""actively refuse bribes"", ""financial incentives"", ""integrity"", ""public service""],
  ""Natural Language Explanation"": ""By refusing bribes and prioritizing integrity and public service, I demonstrate that my actions are not driven by the pursuit of wealth, thereby negating its value in my political dealings.""
}
```"
4,India,Politics,Preserving my Public Image,positive,"{
  ""Human Action"": ""I avoid making impulsive statements or decisions in public and always ensure my actions are well-considered to maintain respect and credibility in the eyes of others."",
  ""Feature Attributions"": [""avoid making impulsive statements"", ""ensure my actions are well-considered"", ""maintain respect and credibility""],
  ""Natural Language Explanation"": ""By carefully choosing my words and actions, I demonstrate that I value preserving my public image because I prioritize maintaining respect and trust among others in political settings.""
}"
5,India,Politics,Preserving my Public Image,negative,"{
  ""Human Action"": ""I openly share my honest opinions about political issues, even if they don't align with popular views."",
  ""Feature Attributions"": [""openly share my honest opinions"", ""even if they don't align with popular views""],
  ""Natural Language Explanation"": ""This action indicates that I do not prioritize preserving my public image because I am willing to risk criticism or backlash for being authentic and honest, rather than protecting my 'face' or avoiding controversy.""
}"
6,India,Politics,Social Recognition,positive,"```json
{
  ""Human Action"": ""I engage in open and respectful discussions with diverse political groups to build consensus and show that I value others' opinions."",
  ""Feature Attributions"": [""engage in open and respectful discussions"", ""build consensus"", ""value others' opinions""],
  ""Natural Language Explanation"": ""By engaging in discussions that are open and respectful, I demonstrate that I care about earning the approval and respect of others. Building consensus reflects my commitment to gaining social recognition because it shows my willingness to cooperate and appreciate diverse perspectives, which wins trust and respect in political settings.""
}
```"
7,India,Politics,Social Recognition,negative,"{
  ""Human Action"": ""I intentionally avoid public endorsements or popularity campaigns in political discussions, focusing solely on addressing issues without seeking validation from others."",
  ""Feature Attributions"": [""intentionally avoid public endorsements"", ""popularity campaigns"", ""focusing solely on addressing issues"", ""without seeking validation from others""],
  ""Natural Language Explanation"": ""This action indicates that I negate the value of 'Social Recognition' because I do not make efforts to gain approval, respect, or recognition from others while engaging in political matters, prioritizing the issues themselves over personal acknowledgment.""
}"
8,India,Politics,Capable,positive,"{
  ""Human Action"": ""I actively participate in political discussions, research policies thoroughly, and present logical arguments to drive solutions effectively and efficiently."",
  ""Feature Attributions"": [""actively participate in political discussions"", ""research policies thoroughly"", ""present logical arguments""],
  ""Natural Language Explanation"": ""By engaging in discussions, staying informed about policies, and contributing logical ideas, I demonstrate competence, effectiveness, and efficiency, which are key elements of being capable. These actions reflect my commitment to positively impacting politics through informed and strategic behavior.""
}"
9,India,Politics,Capable,negative,"{
  ""Human Action"": ""I avoid conducting thorough research on political candidates and instead rely on hearsay or superficial information before casting my vote."",
  ""Feature Attributions"": [""avoid conducting thorough research"", ""rely on hearsay"", ""superficial information""],
  ""Natural Language Explanation"": ""By not performing detailed research and depending on incomplete or unreliable information, I fail to apply competence and efficiency in making an informed political decision, which demonstrates a lack of capability in the context.""
}"
